model,episode,step,waiting_time,queue_length,mean_speed
PPO_Custom,2,144,8398.0,41,3.7248074874508244
PPO_Custom,2,145,8305.0,38,2.4928087292348944
PPO_Custom,2,146,8299.0,37,3.1395774597517896
PPO_Custom,2,147,8475.0,38,2.841254614059787
PPO_Custom,2,148,8681.0,44,3.1817224600674123
PPO_Custom,2,149,8608.0,40,3.3325975432030854
PPO_Custom,2,150,8579.0,33,3.459551083714625
PPO_Custom,2,151,8725.0,31,4.514033631367032
PPO_Custom,2,152,8900.0,37,4.046531731915371
PPO_Custom,2,153,9103.0,44,3.461316787978989
PPO_Custom,2,154,9328.0,45,2.8558934579464936
PPO_Custom,2,155,9309.0,41,2.2498143707345473
PPO_Custom,2,156,9322.0,34,3.2373401729210203
PPO_Custom,2,157,9501.0,38,2.746687361412117
PPO_Custom,2,158,9709.0,43,4.113855449693555
PPO_Custom,2,159,9697.0,39,3.362131097040593
PPO_Custom,2,160,9672.0,34,3.1888539203502635
PPO_Custom,2,161,9837.0,38,2.9448937804855166
PPO_Custom,2,162,10040.0,45,2.988245010062036
PPO_Custom,2,163,10271.0,47,3.262832562033908
PPO_Custom,2,164,10418.0,41,2.970951310746023
PPO_Custom,2,165,10541.0,39,3.7643168792100985
PPO_Custom,2,166,10706.0,35,3.8554760650889928
PPO_Custom,2,167,10907.0,43,3.2313992126208664
PPO_Custom,2,168,10802.0,41,3.6631927984803827
PPO_Custom,2,169,10734.0,34,3.3995287439435113
PPO_Custom,2,170,10899.0,37,3.3418094835875913
PPO_Custom,2,171,11104.0,43,2.9636397661197638
PPO_Custom,2,172,11325.0,45,3.728753454290021
PPO_Custom,2,173,11349.0,40,3.504750253556565
PPO_Custom,2,174,11422.0,37,3.092836717759898
PPO_Custom,2,175,11608.0,41,2.7742957216011908
PPO_Custom,2,176,11833.0,47,2.763536627303675
PPO_Custom,2,177,11860.0,44,2.684129670655624
PPO_Custom,2,178,11902.0,40,3.0172928660434337
PPO_Custom,2,179,12069.0,40,2.9214579116556285
PPO_Custom,2,180,12275.0,43,3.9168141030881793
PPO_Custom,2,181,12311.0,38,3.1652489834975643
PPO_Custom,2,182,12372.0,39,3.3271430807179296
PPO_Custom,2,183,12527.0,36,3.1787714409442103
PPO_Custom,2,184,12721.0,41,3.5612555905480026
PPO_Custom,2,185,12936.0,43,3.8285817583116204
PPO_Custom,2,186,13151.0,43,2.7704340687216034
PPO_Custom,2,187,13374.0,45,3.875188757630327
PPO_Custom,2,188,13463.0,41,2.906682762808853
PPO_Custom,2,189,13595.0,40,3.1285433872532336
PPO_Custom,2,190,13812.0,45,2.7358657741989103
PPO_Custom,2,191,14047.0,47,2.803865068801353
PPO_Custom,2,192,14290.0,49,2.90525974422903
PPO_Custom,2,193,14133.0,43,2.68304813823434
PPO_Custom,2,194,14077.0,42,3.3741065665884515
PPO_Custom,2,195,14258.0,40,3.6579635784748548
PPO_Custom,2,196,14475.0,46,3.2835101317448188
PPO_Custom,2,197,14720.0,50,3.513743426889315
PPO_Custom,2,198,14723.0,47,2.5000032079147454
PPO_Custom,2,199,14780.0,39,3.3604745323999827
PPO_Custom,2,200,14964.0,40,3.1984109507404113
PPO_Custom,2,201,15184.0,46,4.298257866093834
PPO_Custom,2,202,15414.0,46,3.6426790517082157
PPO_Custom,2,203,15419.0,44,2.1748319552778326
PPO_Custom,2,204,15487.0,42,2.9587092873997465
PPO_Custom,2,205,15686.0,42,2.744472260747617
PPO_Custom,2,206,15923.0,49,3.1645952888485063
PPO_Custom,2,207,15968.0,45,2.6885822002217172
PPO_Custom,2,208,16044.0,42,3.398935569057261
PPO_Custom,2,209,16207.0,39,2.925968454040369
PPO_Custom,2,210,16426.0,47,3.1682429819621314
PPO_Custom,2,211,16667.0,50,3.150492418998761
PPO_Custom,2,212,16833.0,46,2.4978957824725767
PPO_Custom,2,213,17006.0,44,2.9707077203475425
PPO_Custom,2,214,17207.0,46,2.723803845781515
PPO_Custom,2,215,17441.0,47,2.4830945572168996
PPO_Custom,2,216,17685.0,49,3.9202578956592617
PPO_Custom,2,217,17577.0,45,2.490215863510197
PPO_Custom,2,218,17603.0,43,3.0911156028124145
PPO_Custom,2,219,17814.0,44,3.122023103151959
PPO_Custom,2,220,18048.0,49,2.9271037063008443
PPO_Custom,2,221,18085.0,46,3.0405008127231397
PPO_Custom,2,222,18177.0,41,3.2328125481663803
PPO_Custom,2,223,18376.0,43,3.0652107487552223
PPO_Custom,2,224,18609.0,47,3.428078236286261
PPO_Custom,2,225,18852.0,51,3.135306264778713
PPO_Custom,2,226,19015.0,48,2.3766903435661373
PPO_Custom,2,227,19205.0,47,2.2502551985616885
PPO_Custom,2,228,19408.0,47,2.7618358715683993
PPO_Custom,2,229,19651.0,49,2.765333117218287
PPO_Custom,2,230,19904.0,51,4.012035233892889
PPO_Custom,2,231,19813.0,48,3.1238504605789985
PPO_Custom,2,232,19852.0,45,3.146214117145013
PPO_Custom,2,233,20066.0,46,3.137600941000866
PPO_Custom,2,234,20309.0,52,2.7897514202566684
PPO_Custom,2,235,20574.0,53,2.9522651479862065
PPO_Custom,2,236,20595.0,47,2.281332868482186
PPO_Custom,2,237,20675.0,45,3.218633879867119
PPO_Custom,2,238,20872.0,41,3.5875861601212446
PPO_Custom,2,239,21098.0,48,3.074184897397059
PPO_Custom,2,240,21352.0,53,2.8548618351274997
PPO_Custom,2,241,21617.0,53,2.3467358295494702
PPO_Custom,2,242,21886.0,55,2.3586277227366774
PPO_Custom,2,243,22161.0,55,2.0618413465358145
PPO_Custom,2,244,22268.0,51,2.6028092705227404
PPO_Custom,2,245,22433.0,49,3.299380721495286
PPO_Custom,2,246,22668.0,50,2.424379915834049
PPO_Custom,2,247,22942.0,57,2.947631702786845
PPO_Custom,2,248,22788.0,52,2.652034752949478
PPO_Custom,2,249,22733.0,47,2.9753716487251896
PPO_Custom,2,250,22949.0,48,2.4839776749435654
PPO_Custom,2,251,23203.0,53,2.4555769908402265
PPO_Custom,2,252,23477.0,55,3.2656218286242638
PPO_Custom,2,253,23752.0,55,2.6218721464994608
PPO_Custom,2,254,24046.0,61,1.7381486793432697
PPO_Custom,2,255,24083.0,55,1.5581265172041323
PPO_Custom,2,256,24215.0,53,2.442787900081683
PPO_Custom,2,257,24452.0,51,2.6066642546094116
PPO_Custom,2,258,24720.0,55,2.6339012252417318
PPO_Custom,2,259,24725.0,52,2.9605029023007643
PPO_Custom,2,260,24739.0,51,2.9559472630763763
PPO_Custom,2,261,24959.0,52,2.4750813587002582
PPO_Custom,2,262,25231.0,57,2.4514858375214263
PPO_Custom,2,263,25525.0,60,2.80219427803549
PPO_Custom,2,264,25830.0,61,2.586032045970557
PPO_Custom,2,265,25901.0,56,1.847274870068662
PPO_Custom,2,266,26025.0,53,2.878806502820941
PPO_Custom,2,267,26264.0,52,2.636547308152629
PPO_Custom,2,268,26542.0,59,2.4544355897851817
PPO_Custom,2,269,26611.0,57,3.0236893294296077
PPO_Custom,2,270,26665.0,53,2.619754470537732
PPO_Custom,2,271,26898.0,51,2.7245429737510323
PPO_Custom,2,272,27166.0,55,2.5990660712893088
PPO_Custom,2,273,27279.0,55,2.958926624151048
PPO_Custom,2,274,27385.0,50,3.320402381567855
PPO_Custom,2,275,27593.0,48,2.4767018304189437
PPO_Custom,2,276,27861.0,56,2.853767589409235
PPO_Custom,2,277,28150.0,58,2.980756523766029
PPO_Custom,2,278,28446.0,60,2.6313616157605466
PPO_Custom,2,279,28627.0,54,2.207383350643226
PPO_Custom,2,280,28815.0,51,2.788646912303226
PPO_Custom,2,281,29064.0,54,2.759252694591261
PPO_Custom,2,282,29345.0,57,2.3204572858707193
PPO_Custom,2,283,29302.0,57,2.3929489377524154
PPO_Custom,2,284,29316.0,50,2.754015614916117
PPO_Custom,2,285,29548.0,51,2.4043649232291453
PPO_Custom,2,286,29826.0,58,2.52810035039797
PPO_Custom,2,287,30118.0,59,2.358531565005161
PPO_Custom,2,288,30201.0,56,2.546159443700716
PPO_Custom,2,289,30317.0,51,2.4705880701093372
PPO_Custom,2,290,30542.0,52,2.413505238778428
PPO_Custom,2,291,30822.0,58,2.7154428919290634
PPO_Custom,2,292,31118.0,60,2.992908163544118
PPO_Custom,2,293,31182.0,55,2.772730295498796
PPO_Custom,2,294,31246.0,50,2.674985780817109
PPO_Custom,2,295,31495.0,51,3.329700266318698
PPO_Custom,2,296,31765.0,55,3.1974869641406625
PPO_Custom,2,297,31839.0,52,2.8471734017366406
PPO_Custom,2,298,31921.0,47,2.9672668380547176
PPO_Custom,2,299,32157.0,48,2.7492184045998003
PPO_Custom,2,300,32412.0,53,3.0606628449578666
PPO_Custom,2,301,32685.0,55,2.3424442826161047
PPO_Custom,2,302,32964.0,57,3.1315921717115796
PPO_Custom,2,303,33249.0,57,2.4147765566585244
PPO_Custom,2,304,33540.0,60,2.361021593737672
PPO_Custom,2,305,33683.0,57,1.925812109462357
PPO_Custom,2,306,33847.0,52,2.5059210725916343
PPO_Custom,2,307,34101.0,53,2.4915592435535765
PPO_Custom,2,308,34382.0,58,3.0790741770665657
PPO_Custom,2,309,34676.0,60,3.1293346290028596
PPO_Custom,2,310,34539.0,54,2.518817895470669
PPO_Custom,2,311,34475.0,52,2.235926903580911
PPO_Custom,2,312,34710.0,51,3.0027697702038596
PPO_Custom,2,313,34981.0,57,2.626819231030475
PPO_Custom,2,314,35074.0,54,2.9254288650975186
PPO_Custom,2,315,35196.0,49,2.9116212270601984
PPO_Custom,2,316,35424.0,50,2.5884768496312747
PPO_Custom,2,317,35686.0,54,3.166184387263796
PPO_Custom,2,318,35965.0,57,2.345821308170751
PPO_Custom,2,319,36261.0,62,2.3905340951944924
PPO_Custom,2,320,36449.0,56,1.8266832136682905
PPO_Custom,2,321,36644.0,51,2.5585589954377963
PPO_Custom,2,322,36904.0,54,2.3740648177548693
PPO_Custom,2,323,37179.0,56,2.6317805361862705
PPO_Custom,2,324,37114.0,53,3.2812189672589467
PPO_Custom,2,325,37066.0,47,2.75341684256107
PPO_Custom,2,326,37303.0,48,2.985609123220921
PPO_Custom,2,327,37567.0,55,2.9466374475395547
PPO_Custom,2,328,37852.0,59,2.448784619990096
PPO_Custom,2,329,37944.0,53,2.0680153026779036
PPO_Custom,2,330,38087.0,51,2.1298588421053744
PPO_Custom,2,331,38311.0,50,3.0075547794958557
PPO_Custom,2,332,38572.0,54,3.096284783892446
PPO_Custom,2,333,38853.0,59,2.8589814116074455
PPO_Custom,2,334,39153.0,60,1.974026031842901
PPO_Custom,2,335,39193.0,55,2.0481725663640695
PPO_Custom,2,336,39281.0,52,2.4896347556127463
PPO_Custom,2,337,39522.0,52,2.1104621153605865
PPO_Custom,2,338,39802.0,58,2.915379350107409
PPO_Custom,2,339,39861.0,54,2.859002877055704
PPO_Custom,2,340,39949.0,51,2.761619782923963
PPO_Custom,2,341,40163.0,52,2.5264190475279413
PPO_Custom,2,342,40440.0,57,2.4542954993995862
PPO_Custom,2,343,40737.0,60,3.003763266088431
PPO_Custom,2,344,41037.0,60,2.4431526421087755
PPO_Custom,2,345,41216.0,56,2.6310554281874485
PPO_Custom,2,346,41388.0,53,2.8978395708915876
PPO_Custom,2,347,41631.0,54,2.2854719468786966
PPO_Custom,2,348,41920.0,59,2.759371925001044
PPO_Custom,2,349,41863.0,56,2.4997418595203533
PPO_Custom,2,350,41842.0,53,2.943803157531564
PPO_Custom,2,351,42074.0,50,2.507160478415918
PPO_Custom,2,352,42346.0,58,2.9596430594628353
PPO_Custom,2,353,42471.0,54,3.091836426850614
PPO_Custom,2,354,42606.0,52,2.566869018436289
PPO_Custom,2,355,42843.0,54,2.424052445104337
PPO_Custom,2,356,43111.0,56,2.8007809452034564
PPO_Custom,2,357,43400.0,59,2.780894634971161
PPO_Custom,2,358,43487.0,55,2.2638637463799123
PPO_Custom,2,359,43604.0,51,2.087956615933948
PPO_Custom,2,360,43835.0,53,2.7366897403209225
PPO_Custom,2,361,44105.0,55,2.8358174974070836
PPO_Custom,2,362,44394.0,59,3.036808915222564
PPO_Custom,2,363,44461.0,55,2.5509381720039332
PPO_Custom,2,364,44546.0,50,2.694411420649942
PPO_Custom,2,365,44784.0,51,2.527163488427611
PPO_Custom,2,366,45056.0,56,2.4930584346649862
PPO_Custom,2,367,45347.0,59,3.293633607943593
PPO_Custom,2,368,45552.0,54,1.7160120706196518
PPO_Custom,2,369,45773.0,56,2.3868137947662795
PPO_Custom,2,370,46018.0,54,2.537121561280729
PPO_Custom,2,371,46300.0,58,2.4092688347144295
PPO_Custom,2,372,46241.0,55,2.7107118927885456
PPO_Custom,2,373,46200.0,51,2.615247917173181
PPO_Custom,2,374,46429.0,52,3.151816654317334
PPO_Custom,2,375,46694.0,55,3.164366249781132
PPO_Custom,2,376,46977.0,59,3.1107424601481504
PPO_Custom,2,377,47077.0,55,2.642031830432535
PPO_Custom,2,378,47215.0,50,3.262121945645429
PPO_Custom,2,379,47458.0,51,2.9843864530601607
PPO_Custom,2,380,47727.0,55,2.7817675231638654
PPO_Custom,2,381,48006.0,57,3.0743001898625355
PPO_Custom,2,382,48050.0,51,2.9014349681546223
PPO_Custom,2,383,48135.0,50,2.379927725675666
PPO_Custom,2,384,48366.0,49,3.0236458413885843
PPO_Custom,2,385,48625.0,54,2.5132143960092943
PPO_Custom,2,386,48907.0,57,2.9877645282543353
PPO_Custom,2,387,48961.0,52,2.4588383029448058
PPO_Custom,2,388,49069.0,47,3.029314290937138
PPO_Custom,2,389,49289.0,48,3.377744703101302
PPO_Custom,2,390,49538.0,51,2.4914343685137945
PPO_Custom,2,391,49817.0,58,2.7351321638496175
PPO_Custom,2,392,50107.0,58,1.8568930816370197
PPO_Custom,2,393,50400.0,59,2.319911764014874
PPO_Custom,2,394,50553.0,54,2.1544341744687068
PPO_Custom,2,395,50728.0,50,2.3125418076208137
PPO_Custom,2,396,50971.0,49,3.241435545395975
PPO_Custom,2,397,51230.0,54,3.0090158555036823
PPO_Custom,2,398,51516.0,60,2.6294139350520815
PPO_Custom,2,399,51378.0,55,2.011092706807477
PPO_Custom,2,400,51346.0,50,2.553270211649585
PPO_Custom,2,401,51565.0,48,2.5817081570315676
PPO_Custom,2,402,51821.0,53,2.633089754019765
PPO_Custom,2,403,52101.0,57,3.53512084469781
PPO_Custom,2,404,52183.0,51,3.042960447449524
PPO_Custom,2,405,52313.0,49,2.9389175257558393
PPO_Custom,2,406,52566.0,51,2.5487068189256745
PPO_Custom,2,407,52835.0,55,2.3169601101778405
PPO_Custom,2,408,53121.0,58,2.2784919340298058
PPO_Custom,2,409,53177.0,52,2.2893359700180422
PPO_Custom,2,410,53261.0,49,3.023233328627147
PPO_Custom,2,411,53502.0,50,2.989491237835251
PPO_Custom,2,412,53772.0,57,2.430992410480919
PPO_Custom,2,413,53886.0,55,2.6681699351198955
PPO_Custom,2,414,54020.0,54,2.5372049326727684
PPO_Custom,2,415,54246.0,51,2.5108632917401437
PPO_Custom,2,416,54510.0,55,2.5535651978471274
PPO_Custom,2,417,54793.0,58,3.4253098805231326
PPO_Custom,2,418,55083.0,58,2.9565913586532857
PPO_Custom,2,419,55376.0,61,1.7874712713050978
PPO_Custom,2,420,55548.0,59,1.5731144674970685
PPO_Custom,2,421,55731.0,55,2.2016656606024454
PPO_Custom,2,422,55979.0,54,2.5127990868594803
PPO_Custom,2,423,56258.0,57,2.800857209198251
PPO_Custom,2,424,56554.0,60,3.4459140095410206
PPO_Custom,2,425,56438.0,55,2.7790931528289797
PPO_Custom,2,426,56311.0,53,2.3147243763240404
PPO_Custom,2,427,56550.0,51,2.7521623799517747
PPO_Custom,2,428,56823.0,57,2.343537260242881
PPO_Custom,2,429,56938.0,57,2.4655490194181335
PPO_Custom,2,430,57067.0,52,2.702560204421387
PPO_Custom,2,431,57302.0,50,2.4480998949734456
PPO_Custom,2,432,57568.0,55,3.3431073217158325
PPO_Custom,2,433,57849.0,57,2.712077818281083
PPO_Custom,2,434,57941.0,55,1.9316258152142336
PPO_Custom,2,435,58030.0,52,2.3584809170769656
PPO_Custom,2,436,58248.0,51,2.3996336527560214
PPO_Custom,2,437,58522.0,56,2.4458652766121576
PPO_Custom,2,438,58811.0,58,2.8745903319011243
PPO_Custom,2,439,58889.0,54,3.1800563990295023
PPO_Custom,2,440,58993.0,49,2.882810898454762
PPO_Custom,2,441,59228.0,52,2.7177883649514567
PPO_Custom,2,442,59503.0,57,2.782775725025683
PPO_Custom,2,443,59798.0,60,2.1272823454544705
PPO_Custom,2,444,59860.0,55,2.379162628775804
PPO_Custom,2,445,59941.0,52,2.106990812926413
PPO_Custom,2,446,60183.0,52,3.0391439287645436
PPO_Custom,2,447,60454.0,56,2.9296482224775944
PPO_Custom,2,448,60542.0,56,2.5699257908613875
PPO_Custom,2,449,60650.0,54,2.458799089009673
PPO_Custom,2,450,60874.0,52,2.0012669295946703
PPO_Custom,2,451,61143.0,56,2.7329895451228228
PPO_Custom,2,452,61433.0,58,3.1376339270365547
PPO_Custom,2,453,61729.0,60,2.8691475763803567
PPO_Custom,2,454,61907.0,54,2.566399476903116
PPO_Custom,2,455,62077.0,53,2.283090927166139
PPO_Custom,2,456,62331.0,54,2.6253757983485158
PPO_Custom,2,457,62614.0,59,2.3959663527568567
PPO_Custom,2,458,62581.0,57,2.611458072502632
PPO_Custom,2,459,62579.0,53,2.718138892740297
PPO_Custom,2,460,62777.0,51,2.7077351327771053
PPO_Custom,2,461,63037.0,53,3.383200938544387
PPO_Custom,2,462,63311.0,56,2.852547345138484
PPO_Custom,2,463,63402.0,56,2.309829013699581
PPO_Custom,2,464,63526.0,51,2.4281240927323613
PPO_Custom,2,465,63757.0,51,2.4076815643508747
PPO_Custom,2,466,64032.0,57,2.404064589365436
PPO_Custom,2,467,64316.0,58,2.531799309292478
PPO_Custom,2,468,64610.0,59,2.649971086011339
PPO_Custom,2,469,64784.0,56,1.7165737714333007
PPO_Custom,2,470,64981.0,55,2.2893643723913515
PPO_Custom,2,471,65228.0,56,2.2068652963969035
PPO_Custom,2,472,65518.0,60,2.351724069234431
PPO_Custom,2,473,65465.0,57,2.309654536459985
PPO_Custom,2,474,65454.0,55,2.485046734838658
PPO_Custom,2,475,65652.0,53,2.9474984136140567
PPO_Custom,2,476,65918.0,55,2.926151335869103
PPO_Custom,2,477,66206.0,59,2.988441804989286
PPO_Custom,2,478,66299.0,56,2.591587390693619
PPO_Custom,2,479,66401.0,50,2.6092413731508857
PPO_Custom,2,480,66645.0,51,2.628952318309058
PPO_Custom,2,481,66916.0,57,2.7160571522690797
PPO_Custom,2,482,67208.0,59,3.163563281871908
PPO_Custom,2,483,67281.0,54,2.3870346312695165
PPO_Custom,2,484,67375.0,56,2.3659276236482825
PPO_Custom,2,485,67613.0,54,2.6336733065267643
PPO_Custom,2,486,67892.0,58,2.0608431688984528
PPO_Custom,2,487,67993.0,56,2.7963873485665394
PPO_Custom,2,488,68075.0,51,2.6080398780550986
PPO_Custom,2,489,68303.0,51,2.985531215085939
PPO_Custom,2,490,68564.0,54,3.2519263481965646
PPO_Custom,2,491,68845.0,58,2.6727304606850883
PPO_Custom,2,492,69150.0,62,2.374076671962295
PPO_Custom,2,493,69242.0,56,1.9794060117642809
PPO_Custom,2,494,69363.0,57,2.1992701793875233
PPO_Custom,2,495,69589.0,54,2.5780463573703
PPO_Custom,2,496,69871.0,59,2.8047926210162886
PPO_Custom,2,497,69933.0,55,2.82691692535845
PPO_Custom,2,498,69951.0,50,2.8752809159600283
PPO_Custom,2,499,70171.0,50,2.8077609818396594
PPO_Custom,2,500,70437.0,55,2.763383257269787
PPO_Custom,2,501,70726.0,59,2.519913194476011
PPO_Custom,2,502,70946.0,55,2.3365962509833094
PPO_Custom,2,503,71164.0,52,2.504512692955718
PPO_Custom,2,504,71402.0,52,2.927474183187874
PPO_Custom,2,505,71673.0,55,2.658770637002458
PPO_Custom,2,506,71664.0,55,2.5868760866708294
PPO_Custom,2,507,71683.0,52,2.8488367110138646
PPO_Custom,2,508,71884.0,48,2.743917863414493
PPO_Custom,2,509,72142.0,54,2.609518235162478
PPO_Custom,2,510,72417.0,56,2.8519364666426346
PPO_Custom,2,511,72497.0,52,3.4663905688544987
PPO_Custom,2,512,72628.0,46,2.7755513970743446
PPO_Custom,2,513,72871.0,50,2.5266831499352373
PPO_Custom,2,514,73145.0,56,2.7106635496061204
PPO_Custom,2,515,73430.0,57,2.264417427963086
PPO_Custom,2,516,73534.0,53,2.252329107238651
PPO_Custom,2,517,73628.0,52,2.3607800528604286
PPO_Custom,2,518,73838.0,50,3.32405626276047
PPO_Custom,2,519,74094.0,52,3.0423796488360053
PPO_Custom,2,520,74368.0,57,2.9488209855033944
PPO_Custom,2,521,74428.0,55,2.165665078972348
PPO_Custom,2,522,74532.0,50,2.422026432454683
PPO_Custom,2,523,74758.0,50,2.672045807353604
PPO_Custom,2,524,75020.0,55,2.7049349715026705
PPO_Custom,2,525,75301.0,57,3.538536778762972
PPO_Custom,2,526,75496.0,51,3.0265768362979135
PPO_Custom,2,527,75706.0,53,2.4688275663696624
PPO_Custom,2,528,75951.0,54,2.4622482990802066
PPO_Custom,2,529,76230.0,56,2.7553267564808035
PPO_Custom,2,530,76226.0,52,3.1597964254994975
PPO_Custom,2,531,76219.0,47,2.960818245627961
PPO_Custom,2,532,76435.0,50,2.7800928955701107
PPO_Custom,2,533,76691.0,52,3.1987058232672942
PPO_Custom,2,534,76958.0,55,2.430236272348096
PPO_Custom,2,535,77247.0,59,2.2712465687717653
PPO_Custom,2,536,77311.0,54,1.7844656703802633
PPO_Custom,2,537,77463.0,52,2.8103179234620725
PPO_Custom,2,538,77707.0,50,2.5338040940040623
PPO_Custom,2,539,77974.0,55,2.751870866282854
PPO_Custom,2,540,78258.0,57,3.004043715651472
PPO_Custom,2,541,78295.0,51,1.8782242515886822
PPO_Custom,2,542,78364.0,54,2.3622184864628863
PPO_Custom,2,543,78586.0,50,2.6138455342499
PPO_Custom,2,544,78850.0,56,2.388762424913195
PPO_Custom,2,545,78935.0,53,2.5270500377209606
PPO_Custom,2,546,79073.0,51,2.5906003454289483
PPO_Custom,2,547,79284.0,48,3.3098646035310453
PPO_Custom,2,548,79538.0,53,3.0952284550686966
PPO_Custom,2,549,79815.0,58,3.0970455531680057
PPO_Custom,2,550,80109.0,59,2.7442482950979765
PPO_Custom,2,551,80224.0,54,1.3922197073906954
PPO_Custom,2,552,80338.0,54,2.181382589651267
PPO_Custom,2,553,80551.0,51,2.339266165345481
PPO_Custom,2,554,80826.0,57,3.137305048691888
PPO_Custom,2,555,80881.0,53,2.8616867899797844
PPO_Custom,2,556,80971.0,51,2.7274191056225536
PPO_Custom,2,557,81179.0,49,2.7475726684897426
PPO_Custom,2,558,81440.0,54,2.7394177090341674
PPO_Custom,2,559,81722.0,57,3.387591965489917
PPO_Custom,2,560,82007.0,57,2.5570332764743164
PPO_Custom,2,561,82298.0,59,2.7565723593938354
PPO_Custom,2,562,82451.0,53,2.216681075919567
PPO_Custom,2,563,82631.0,52,2.5303017959679965
PPO_Custom,2,564,82886.0,56,2.2708220004128132
PPO_Custom,2,565,83177.0,59,2.4672103313601155
PPO_Custom,2,566,83175.0,58,2.3111580619263687
PPO_Custom,2,567,83136.0,53,2.7176488173870044
PPO_Custom,2,568,83315.0,53,3.306104513138733
PPO_Custom,2,569,83565.0,53,2.898728085058496
PPO_Custom,2,570,83840.0,57,2.9414219111596474
PPO_Custom,2,571,83916.0,54,2.791596459739889
PPO_Custom,2,572,84024.0,49,2.5597999306714447
PPO_Custom,2,573,84264.0,49,2.6576774851989273
PPO_Custom,2,574,84526.0,54,3.164691619502956
PPO_Custom,2,575,84803.0,56,2.318871099629084
PPO_Custom,2,576,85088.0,57,2.8725085512493522
PPO_Custom,2,577,85182.0,53,2.037072394622794
PPO_Custom,2,578,85244.0,51,2.8798236975807026
PPO_Custom,2,579,85480.0,49,2.9420630334034623
PPO_Custom,2,580,85741.0,55,2.769752910409044
PPO_Custom,2,581,85791.0,52,2.657625485964003
PPO_Custom,2,582,85869.0,46,2.7914579049199317
PPO_Custom,2,583,86088.0,47,3.262056430421687
PPO_Custom,2,584,86334.0,51,3.0349562626645286
PPO_Custom,2,585,86602.0,55,2.7570920408630206
PPO_Custom,2,586,86796.0,52,2.1140760334597513
PPO_Custom,2,587,87015.0,52,2.2338341991327915
PPO_Custom,2,588,87248.0,51,2.575249630322525
PPO_Custom,2,589,87514.0,54,2.606405910079559
PPO_Custom,2,590,87789.0,56,3.5873929456116285
PPO_Custom,2,591,88069.0,56,2.9317161959359073
PPO_Custom,2,592,88099.0,53,2.277622116738611
PPO_Custom,2,593,88107.0,54,2.34644981114967
PPO_Custom,2,594,88325.0,51,2.2776768264236096
PPO_Custom,2,595,88599.0,56,2.591381020707489
PPO_Custom,2,596,88655.0,54,2.477225020366479
PPO_Custom,2,597,88774.0,52,3.063885168419259
PPO_Custom,2,598,88983.0,49,2.603249326263136
PPO_Custom,2,599,89247.0,55,2.6079895886518027
PPO_Custom,2,600,89537.0,60,3.138460635046814
PPO_Custom,2,601,89837.0,60,2.5229926437050336
PPO_Custom,2,602,89955.0,56,2.207433030853544
PPO_Custom,2,603,90056.0,54,2.2348538212592772
PPO_Custom,2,604,90284.0,53,2.864102509053903
PPO_Custom,2,605,90557.0,56,3.2155181136785718
PPO_Custom,2,606,90598.0,52,2.62614102690435
PPO_Custom,2,607,90627.0,50,2.895661581163475
PPO_Custom,2,608,90854.0,48,2.673217337978993
PPO_Custom,2,609,91113.0,54,2.9312283028374306
PPO_Custom,2,610,91393.0,57,2.585499660972519
PPO_Custom,2,611,91597.0,52,2.2299342667522013
PPO_Custom,2,612,91802.0,49,3.2339929417023954
PPO_Custom,2,613,92032.0,49,2.7062436399320116
PPO_Custom,2,614,92295.0,55,2.727505645036466
PPO_Custom,2,615,92329.0,53,2.561479419125737
PPO_Custom,2,616,92389.0,51,2.695873097597383
PPO_Custom,2,617,92586.0,49,2.7075864524857955
PPO_Custom,2,618,92840.0,52,2.2475923329150027
PPO_Custom,2,619,93117.0,56,3.5984439298012334
PPO_Custom,2,620,93205.0,50,2.8078205120004385
PPO_Custom,2,621,93339.0,49,2.8457350335460094
PPO_Custom,2,622,93592.0,53,2.5146542146511903
PPO_Custom,2,623,93865.0,56,2.704800998418092
PPO_Custom,2,624,94154.0,58,2.6943527862778307
PPO_Custom,2,625,94444.0,58,1.875938074788674
PPO_Custom,2,626,94740.0,60,2.5079842096662284
PPO_Custom,2,627,94776.0,54,2.001951693928041
PPO_Custom,2,628,94881.0,58,2.3540843383532315
PPO_Custom,2,629,95083.0,53,2.845756885664258
PPO_Custom,2,630,95366.0,58,2.3011508568681553
PPO_Custom,2,631,95401.0,56,2.9092410358274288
PPO_Custom,2,632,95434.0,53,2.7511272876386297
PPO_Custom,2,633,95635.0,49,3.093494529073044
PPO_Custom,2,634,95892.0,54,3.1808591075822705
PPO_Custom,2,635,96174.0,59,2.7007720123466807
PPO_Custom,2,636,96482.0,62,2.5020921530194262
PPO_Custom,2,637,96671.0,56,1.8289639170810692
PPO_Custom,2,638,96846.0,53,2.2761554936566935
PPO_Custom,2,639,97093.0,52,2.421996963360318
PPO_Custom,2,640,97370.0,57,2.8556446789595356
PPO_Custom,2,641,97669.0,60,3.0356866883124427
PPO_Custom,2,642,97610.0,56,2.0283208494083422
PPO_Custom,2,643,97594.0,54,2.6097243922316316
PPO_Custom,2,644,97828.0,52,2.5039163016402948
PPO_Custom,2,645,98105.0,58,2.09779013799435
PPO_Custom,2,646,98197.0,55,2.17989137835563
PPO_Custom,2,647,98271.0,52,2.128989008503593
PPO_Custom,2,648,98501.0,51,3.1737712212504428
PPO_Custom,2,649,98771.0,58,2.436790790416407
